,Date,OpenCL,HighCL,LowCL,CloseCL,OpenDA,HighDA,LowDA,CloseDA,delta_C,delta_D,delta_C_squared,delta_D_squared,lag_delta_C_squared,lag_delta_D_squared,lag2_delta_C_squared,lag2_delta_D_squared,lag3_delta_C_squared,lag3_delta_D_squared,lag4_delta_C_squared,lag4_delta_D_squared,lag_delta_C,lag_delta_D
1990,2/16/2022,92.20999908,95.01000214,90,93.66000366,44.09999847,45.13999939,43.97999954,44.40999985,1.450004578,0.310001373,2.102513275,0.096100851,7.617611792,1.060905344,2.402485809,0.168099875,9.60999054,2.464899042,0.01690127,0.220901147,-2.760002136,1.030002594
1991,2/17/2022,90.90000153,93.36000061,90.62000275,91.76000214,43.77000046,44.13000107,42.95000076,43.31000137,0.86000061,-0.459999084,0.73960105,0.211599158,2.102513275,0.096100851,7.617611792,1.060905344,2.402485809,0.168099875,9.60999054,2.464899042,1.450004578,0.310001373
1992,2/18/2022,91.62999725,92.66000366,89.02999878,91.06999969,43.09999847,43.68000031,42.70000076,42.84000015,-0.559997559,-0.259998322,0.313597266,0.067599127,0.73960105,0.211599158,2.102513275,0.096100851,7.617611792,1.060905344,2.402485809,0.168099875,0.86000061,-0.459999084
1993,2/22/2022,91.75,96,90.34999847,92.34999847,41.68999863,42.84000015,41.43999863,41.88999939,0.599998474,0.200000763,0.359998169,0.040000305,0.313597266,0.067599127,0.73960105,0.211599158,2.102513275,0.096100851,7.617611792,1.060905344,-0.559997559,-0.259998322
1994,2/23/2022,91.73999786,93.90000153,90.63999939,92.09999847,42.29999924,42.38999939,40.11000061,40.18999863,0.36000061,-2.11000061,0.129600439,4.452102576,0.359998169,0.040000305,0.313597266,0.067599127,0.73960105,0.211599158,2.102513275,0.096100851,0.599998474,0.200000763
1995,2/24/2022,92.51999664,100.5400009,91.44999695,92.80999756,37.59999847,40.49000168,37.47000122,40.33000183,0.290000916,2.730003357,0.084100531,7.452918329,0.129600439,4.452102576,0.359998169,0.040000305,0.313597266,0.067599127,0.73960105,0.211599158,0.36000061,-2.11000061
1996,2/25/2022,93.31999969,95.63999939,90.05999756,91.58999634,40.75999832,42,40.63999939,41.54000092,-1.730003357,0.780002594,2.992911615,0.608404047,0.084100531,7.452918329,0.129600439,4.452102576,0.359998169,0.040000305,0.313597266,0.067599127,0.290000916,2.730003357
1997,2/28/2022,94.98999786,99.09999847,94.43000031,95.72000122,40.33000183,40.36000061,39.02000046,39.91999817,0.730003357,-0.410003662,0.532904901,0.168103003,2.992911615,0.608404047,0.084100531,7.452918329,0.129600439,4.452102576,0.359998169,0.040000305,-1.730003357,0.780002594
1998,3/1/2022,96.08999634,106.7799988,95.31999969,103.4100037,39.5,39.59000015,37.38000107,37.63999939,7.320007324,-1.86000061,53.58250723,3.459602271,0.532904901,0.168103003,2.992911615,0.608404047,0.084100531,7.452918329,0.129600439,4.452102576,0.730003357,-0.410003662
1999,3/2/2022,107.1200027,112.5100021,105.1800003,110.5999985,38.29999924,38.77999878,37.84999847,38.04000092,3.479995728,-0.259998322,12.11037026,0.067599127,53.58250723,3.459602271,0.532904901,0.168103003,2.992911615,0.608404047,0.084100531,7.452918329,7.320007324,-1.86000061
2000,3/3/2022,111.3300018,116.5699997,106.4300003,107.6699982,38.49000168,38.74000168,36.38000107,36.56000137,-3.660003662,-1.930000305,13.39562681,3.724901178,12.11037026,0.067599127,53.58250723,3.459602271,0.532904901,0.168103003,2.992911615,0.608404047,3.479995728,-0.259998322
2001,3/4/2022,107.9599991,116.0199966,107.25,115.6800003,35.50999832,35.86999893,34.16999817,34.52000046,7.720001221,-0.989997864,59.59841885,0.98009577,13.39562681,3.724901178,12.11037026,0.067599127,53.58250723,3.459602271,0.532904901,0.168103003,-3.660003662,-1.930000305
2002,3/7/2022,121.3300018,130.5,115.5400009,119.4000015,34,34.20000076,29.97999954,30.11000061,-1.930000305,-3.88999939,3.724901178,15.13209525,59.59841885,0.98009577,13.39562681,3.724901178,12.11037026,0.067599127,53.58250723,3.459602271,7.720001221,-0.989997864
2003,3/8/2022,120.6699982,129.4400024,117.0699997,123.6999969,30.71999931,32.74000168,29.75,31.21999931,3.029998779,0.5,9.180892603,0.25,3.724901178,15.13209525,59.59841885,0.98009577,13.39562681,3.724901178,12.11037026,0.067599127,-1.930000305,-3.88999939
2004,3/9/2022,124.6600037,126.8399963,103.6299973,108.6999969,32.93000031,33.77999878,32.56000137,32.75999832,-15.96000671,-0.170001984,254.7218143,0.028900674,9.180892603,0.25,3.724901178,15.13209525,59.59841885,0.98009577,13.39562681,3.724901178,3.029998779,0.5
2005,3/10/2022,110.4100037,114.8799973,105.5299988,106.0199966,32.11999893,33.40999985,31.52000046,32.54999924,-4.390007019,0.430000305,19.27216163,0.184900262,254.7218143,0.028900674,9.180892603,0.25,3.724901178,15.13209525,59.59841885,0.98009577,-15.96000671,-0.170001984
2006,3/11/2022,105.9899979,110.2900009,104.4800034,109.3300018,33.31000137,33.40000153,32.00999832,32.06999969,3.340003967,-1.240001678,11.1556265,1.537604163,19.27216163,0.184900262,254.7218143,0.028900674,9.180892603,0.25,3.724901178,15.13209525,-4.390007019,0.430000305
2007,3/14/2022,109.4199982,109.7200012,99.76000214,103.0100021,32,33.20000076,31.64999962,32.06999969,-6.409996033,0.069999695,41.08804914,0.004899957,11.1556265,1.537604163,19.27216163,0.184900262,254.7218143,0.028900674,9.180892603,0.25,3.340003967,-1.240001678
2008,3/15/2022,102.2799988,102.5800018,93.52999878,96.44000244,34.74000168,35.47000122,33.99000168,34.86000061,-5.839996338,0.119998932,34.10555723,0.014399744,41.08804914,0.004899957,11.1556265,1.537604163,19.27216163,0.184900262,254.7218143,0.028900674,-6.409996033,0.069999695
2009,3/16/2022,95.23000336,99.22000122,94.06999969,95.04000092,35.50999832,36.95000076,35.43999863,36.93000031,-0.190002441,1.420001984,0.036100928,2.016405634,34.10555723,0.014399744,41.08804914,0.004899957,11.1556265,1.537604163,19.27216163,0.184900262,-5.839996338,0.119998932
2010,3/17/2022,95.33999634,104.2399979,94.84999847,102.9800034,35.70999908,37.15000153,35.36999893,37.15000153,7.640007019,1.440002441,58.36970725,2.073607031,0.036100928,2.016405634,34.10555723,0.014399744,41.08804914,0.004899957,11.1556265,1.537604163,-0.190002441,1.420001984
2011,3/18/2022,103.6200027,106.2799988,102.3000031,104.6999969,36.79000092,37.91999817,36.38000107,37.68000031,1.079994202,0.88999939,1.166387476,0.792098914,58.36970725,2.073607031,0.036100928,2.016405634,34.10555723,0.014399744,41.08804914,0.004899957,7.640007019,1.440002441
2012,3/21/2022,105.1299973,112.6900024,104.0800018,112.1200027,37.13000107,37.22999954,35.88000107,36.09000015,6.990005493,-1.040000916,48.86017679,1.081601904,1.166387476,0.792098914,58.36970725,2.073607031,0.036100928,2.016405634,34.10555723,0.014399744,1.079994202,0.88999939
2013,3/22/2022,112.9000015,115.0100021,109.3000031,111.7600021,36.45000076,37.24000168,36.33000183,36.97999954,-1.13999939,0.529998779,1.299598608,0.280898706,48.86017679,1.081601904,1.166387476,0.792098914,58.36970725,2.073607031,0.036100928,2.016405634,6.990005493,-1.040000916
2014,3/23/2022,108.8499985,115.4000015,108.3799973,114.9300003,36.72000122,36.79000092,36.06999969,36.22000122,6.080001831,-0.5,36.96642227,0.25,1.299598608,0.280898706,48.86017679,1.081601904,1.166387476,0.792098914,58.36970725,2.073607031,-1.13999939,0.529998779
2015,3/24/2022,114.4700012,116.6399994,110.6100006,112.3399963,36.38999939,37.27000046,35.95999908,37.25999832,-2.130004883,0.869998932,4.536920801,0.756898141,36.96642227,0.25,1.299598608,0.280898706,48.86017679,1.081601904,1.166387476,0.792098914,6.080001831,-0.5
2016,3/25/2022,111.75,114.1200027,108.6800003,113.9000015,37.29000092,38.24000168,37.24000168,37.90999985,2.150001526,0.619998932,4.622506561,0.384398676,4.536920801,0.756898141,36.96642227,0.25,1.299598608,0.280898706,48.86017679,1.081601904,-2.130004883,0.869998932
2017,3/28/2022,112.9199982,112.9300003,102.8300018,105.9599991,38.41999817,38.61000061,37.43999863,38.34000015,-6.959999084,-0.079998016,48.44158726,0.006399683,4.622506561,0.384398676,4.536920801,0.756898141,36.96642227,0.25,1.299598608,0.280898706,2.150001526,0.619998932
2018,3/29/2022,103.4700012,107.8399963,98.44000244,104.2399979,39.65000153,40.25999832,39.13000107,39.52000046,0.769996643,-0.130001068,0.59289483,0.016900278,48.44158726,0.006399683,4.622506561,0.384398676,4.536920801,0.756898141,36.96642227,0.25,-6.959999084,-0.079998016
2019,3/30/2022,105.2399979,108.75,104.5500031,107.8199997,39.09999847,39.52999878,38.90999985,39.33000183,2.580001831,0.230003357,6.656409448,0.052901544,0.59289483,0.016900278,48.44158726,0.006399683,4.622506561,0.384398676,4.536920801,0.756898141,0.769996643,-0.130001068
2020,3/31/2022,107.4499969,107.8000031,99.66000366,100.2799988,39.40000153,40.09999847,39.24000168,39.56999969,-7.169998169,0.169998169,51.40887374,0.028899377,6.656409448,0.052901544,0.59289483,0.016900278,48.44158726,0.006399683,4.622506561,0.384398676,2.580001831,0.230003357
2021,4/1/2022,101.2300034,101.75,97.77999878,99.26999664,39.66999817,39.90000153,39.00999832,39.31000137,-1.960006714,-0.359996796,3.841626318,0.129597693,51.40887374,0.028899377,6.656409448,0.052901544,0.59289483,0.016900278,48.44158726,0.006399683,-7.169998169,0.169998169
2022,4/4/2022,98.94999695,103.9400024,98.05000305,103.2799988,39.22000122,39.61999893,38.70999908,39.40000153,4.330001831,0.180000305,18.74891586,0.03240011,3.841626318,0.129597693,51.40887374,0.028899377,6.656409448,0.052901544,0.59289483,0.016900278,-1.960006714,-0.359996796
2023,4/5/2022,103.6600037,105.5899963,99.87999725,101.9599991,39.50999832,39.86999893,38.56999969,39.02999878,-1.700004578,-0.479999542,2.890015564,0.230399561,18.74891586,0.03240011,3.841626318,0.129597693,51.40887374,0.028899377,6.656409448,0.052901544,4.330001831,0.180000305
2024,4/6/2022,101.2399979,104.0199966,95.73000336,96.23000336,38.00999832,38.06000137,36.72000122,37.59000015,-5.009994507,-0.419998169,25.10004496,0.176398462,2.890015564,0.230399561,18.74891586,0.03240011,3.841626318,0.129597693,51.40887374,0.028899377,-1.700004578,-0.479999542
2025,4/7/2022,97.16000366,98.81999969,93.80999756,96.02999878,37.36999893,37.5,36.16999817,37.13000107,-1.130004883,-0.239997864,1.276911035,0.057598975,25.10004496,0.176398462,2.890015564,0.230399561,18.74891586,0.03240011,3.841626318,0.129597693,-5.009994507,-0.419998169
2026,4/8/2022,97.16999817,98.76000214,95.29000092,98.26000214,36.97999954,37.34000015,36.50999832,36.74000168,1.090003967,-0.239997864,1.188108649,0.057598975,1.276911035,0.057598975,25.10004496,0.176398462,2.890015564,0.230399561,18.74891586,0.03240011,-1.130004883,-0.239997864
2027,4/11/2022,98.40000153,98.51999664,92.93000031,94.29000092,36.70000076,38.56000137,36.52999878,38.20999908,-4.11000061,1.509998322,16.89210502,2.280094931,1.188108649,0.057598975,1.276911035,0.057598975,25.10004496,0.176398462,2.890015564,0.230399561,1.090003967,-0.239997864
2028,4/12/2022,95.16999817,101.3499985,94.83999634,100.5999985,38.36000061,38.95000076,37.77000046,38.61999893,5.430000305,0.259998322,29.48490331,0.067599127,16.89210502,2.280094931,1.188108649,0.057598975,1.276911035,0.057598975,25.10004496,0.176398462,-4.11000061,1.509998322
2029,4/13/2022,100.9100037,104.4700012,99.87000275,104.25,40.20999908,41.09999847,39.81000137,41.02000046,3.339996338,0.810001373,11.15557554,0.656102225,29.48490331,0.067599127,16.89210502,2.280094931,1.188108649,0.057598975,1.276911035,0.057598975,5.430000305,0.259998322
2030,4/14/2022,104.1999969,107.6399994,102.1200027,106.9499969,41.97000122,42.86999893,41.33000183,42.36000061,2.75,0.38999939,7.5625,0.152099524,11.15557554,0.656102225,29.48490331,0.067599127,16.89210502,2.280094931,1.188108649,0.057598975,3.339996338,0.810001373
2031,4/18/2022,107.0299988,109.8099976,106,108.2099991,42.08000183,43.06999969,41.84999847,42.13000107,1.180000305,0.049999237,1.39240072,0.002499924,7.5625,0.152099524,11.15557554,0.656102225,29.48490331,0.067599127,16.89210502,2.280094931,2.75,0.38999939
2032,4/19/2022,107.75,108.9199982,102.0999985,102.5599976,42.81000137,43.77000046,42.72000122,43.04000092,-5.190002441,0.229999542,26.93612534,0.052899789,1.39240072,0.002499924,7.5625,0.152099524,11.15557554,0.656102225,29.48490331,0.067599127,1.180000305,0.049999237
2033,4/20/2022,103.0500031,104.1600037,100.6999969,102.75,43.27999878,44.24000168,43.18999863,43.54000092,-0.300003052,0.260002136,0.090001831,0.067601111,26.93612534,0.052899789,1.39240072,0.002499924,7.5625,0.152099524,11.15557554,0.656102225,-5.190002441,0.229999542
2034,4/21/2022,102.5,105.4199982,102.0100021,103.7900009,44.81000137,46.27000046,44.54000092,44.72999954,1.290000916,-0.080001831,1.664102362,0.006400293,0.090001831,0.067601111,26.93612534,0.052899789,1.39240072,0.002499924,7.5625,0.152099524,-0.300003052,0.260002136
2035,4/22/2022,104.0699997,104.2200012,101.0599976,102.0699997,45.00999832,45.34999847,43.54999924,43.68999863,-2,-1.319999695,4,1.742399194,1.664102362,0.006400293,0.090001831,0.067601111,26.93612534,0.052899789,1.39240072,0.002499924,1.290000916,-0.080001831
2036,4/25/2022,101.3799973,101.5500031,95.27999878,98.54000092,43.40000153,43.54999924,42.22999954,43.27000046,-2.839996338,-0.130001068,8.065579199,0.016900278,4,1.742399194,1.664102362,0.006400293,0.090001831,0.067601111,26.93612534,0.052899789,-2,-1.319999695
2037,4/26/2022,98.63999939,102.7799988,97.05999756,101.6999969,42.83000183,43.04999924,41.54999924,41.90000153,3.059997559,-0.930000305,9.363585059,0.864900568,8.065579199,0.016900278,4,1.742399194,1.664102362,0.006400293,0.090001831,0.067601111,-2.839996338,-0.130001068
2038,4/27/2022,101.7600021,102.9899979,99.80000305,102.0199966,42.18000031,43.43999863,41.75999832,43.11000061,0.259994507,0.930000305,0.067597144,0.864900568,9.363585059,0.864900568,8.065579199,0.016900278,4,1.742399194,1.664102362,0.006400293,3.059997559,-0.930000305
2039,4/28/2022,102.1100006,105.6800003,100.1299973,105.3600006,43.50999832,44.41999817,42.88999939,44.33000183,3.25,0.82000351,10.5625,0.672405756,0.067597144,0.864900568,9.363585059,0.864900568,8.065579199,0.016900278,4,1.742399194,0.259994507,0.930000305
2040,4/29/2022,105.1699982,107.9899979,103.7799988,104.6900024,44.16999817,44.75,42.81999969,43.02999878,-0.479995728,-1.13999939,0.230395898,1.299598608,10.5625,0.672405756,0.067597144,0.864900568,9.363585059,0.864900568,8.065579199,0.016900278,3.25,0.82000351
2041,5/2/2022,104,105.9400024,100.2799988,105.1699982,42.95000076,43.40000153,41.56999969,42.66999817,1.169998169,-0.280002594,1.368895715,0.078401453,0.230395898,1.299598608,10.5625,0.672405756,0.067597144,0.864900568,9.363585059,0.864900568,-0.479995728,-1.13999939
2042,5/3/2022,105.0800018,105.8000031,102.0999985,102.4100037,42.63999939,43.68999863,42.20999908,43.34999847,-2.669998169,0.709999084,7.128890222,0.5040987,1.368895715,0.078401453,0.230395898,1.299598608,10.5625,0.672405756,0.067597144,0.864900568,1.169998169,-0.280002594
2043,5/4/2022,103.5,108.6100006,102.9499969,107.8099976,42.75999832,43.97000122,42.34000015,43.84999847,4.309997559,1.090000153,18.57607896,1.188100333,7.128890222,0.5040987,1.368895715,0.078401453,0.230395898,1.299598608,10.5625,0.672405756,-2.669998169,0.709999084
2044,5/5/2022,107.5800018,111.3700027,106.4499969,108.2600021,43.15000153,43.74000168,41.79999924,42.13000107,0.680000305,-1.020000458,0.462400415,1.040400934,18.57607896,1.188100333,7.128890222,0.5040987,1.368895715,0.078401453,0.230395898,1.299598608,4.309997559,1.090000153
2045,5/6/2022,108.6999969,111.1800003,107.2399979,109.7699966,41.97000122,41.97000122,40.40000153,41,1.069999695,-0.970001221,1.144899347,0.940902368,0.462400415,1.040400934,18.57607896,1.188100333,7.128890222,0.5040987,1.368895715,0.078401453,0.680000305,-1.020000458
2046,5/9/2022,110.4300003,110.4899979,102.1299973,103.0899963,40.29000092,40.45000076,38.02000046,38.25,-7.340003967,-2.040000916,53.87565824,4.161603735,1.144899347,0.940902368,0.462400415,1.040400934,18.57607896,1.188100333,7.128890222,0.5040987,1.069999695,-0.970001221
2047,5/10/2022,102.6500015,104.1600037,98.86000061,99.76000214,38.86000061,39.33000183,37.84999847,38.68000031,-2.88999939,-0.180000305,8.352096472,0.03240011,53.87565824,4.161603735,1.144899347,0.940902368,0.462400415,1.040400934,18.57607896,1.188100333,-7.340003967,-2.040000916
2048,5/11/2022,99,106.4400024,98.19999695,105.7099991,38.66999817,39.91999817,37.70999908,37.88999939,6.709999084,-0.779998779,45.02408771,0.608398096,8.352096472,0.03240011,53.87565824,4.161603735,1.144899347,0.940902368,0.462400415,1.040400934,-2.88999939,-0.180000305
2049,5/12/2022,105.6299973,107.3700027,102.6600037,106.1299973,37.31000137,37.75999832,35.70000076,36.66999817,0.5,-0.640003204,0.25,0.409604102,45.02408771,0.608398096,8.352096472,0.03240011,53.87565824,4.161603735,1.144899347,0.940902368,6.709999084,-0.779998779
2050,5/13/2022,106.6500015,110.6399994,106.2900009,110.4899979,37.49000168,38.45000076,37.45000076,38.33000183,3.839996338,0.840000153,14.74557188,0.705600256,0.25,0.409604102,45.02408771,0.608398096,8.352096472,0.03240011,53.87565824,4.161603735,0.5,-0.640003204
2051,5/16/2022,110.9800034,114.9000015,108.1100006,114.1999969,38.31999969,39,38.11000061,38.16999817,3.219993591,-0.150001526,10.36835873,0.022500458,14.74557188,0.705600256,0.25,0.409604102,45.02408771,0.608398096,8.352096472,0.03240011,3.839996338,0.840000153
2052,5/17/2022,113.8700027,115.5599976,111.75,112.4000015,39.84999847,40.81999969,39.20999908,40.72000122,-1.470001221,0.870002747,2.160903589,0.756904779,10.36835873,0.022500458,14.74557188,0.705600256,0.25,0.409604102,45.02408771,0.608398096,3.219993591,-0.150001526
2053,5/18/2022,113.6600037,115.4199982,108.4599991,109.5899963,40.31000137,40.83000183,39.00999832,39.31000137,-4.070007324,-1,16.56495962,1,2.160903589,0.756904779,10.36835873,0.022500458,14.74557188,0.705600256,0.25,0.409604102,-1.470001221,0.870002747
2054,5/19/2022,109.0899963,112.6200027,105.1299973,112.2099991,38.75,39.91999817,38.65000153,39.24000168,3.120002747,0.490001678,9.734417139,0.240101645,16.56495962,1,2.160903589,0.756904779,10.36835873,0.022500458,14.74557188,0.705600256,-4.070007324,-1
2055,5/20/2022,111.4499969,114.0400009,110.8499985,113.2300034,39.90000153,40.04999924,37.63999939,38.63999939,1.780006409,-1.260002136,3.168422815,1.587605383,9.734417139,0.240101645,16.56495962,1,2.160903589,0.756904779,10.36835873,0.022500458,3.120002747,0.490001678
2056,5/23/2022,110.5599976,111.9599991,109.1500015,110.2900009,39.38000107,39.99000168,38.72000122,39.52000046,-0.269996643,0.13999939,0.072898187,0.019599829,3.168422815,1.587605383,9.734417139,0.240101645,16.56495962,1,2.160903589,0.756904779,1.780006409,-1.260002136
2057,5/24/2022,110.4100037,111.4300003,108.6100006,109.7699966,38.81999969,38.95000076,36.77999878,37.22000122,-0.640007019,-1.599998474,0.409608984,2.559995117,0.072898187,0.019599829,3.168422815,1.587605383,9.734417139,0.240101645,16.56495962,1,-0.269996643,0.13999939
2058,5/25/2022,110.3899994,111.6800003,109.2300034,110.3300018,37.08000183,38.68999863,37.02999878,38.59999847,-0.059997559,1.519996643,0.003599707,2.310389795,0.409608984,2.559995117,0.072898187,0.019599829,3.168422815,1.587605383,9.734417139,0.240101645,-0.640007019,-1.599998474
2059,5/26/2022,110.6900024,114.8300018,110.2699966,114.0899963,39.13000107,41.24000168,39,40.83000183,3.399993896,1.700000763,11.5599585,2.890002594,0.003599707,2.310389795,0.409608984,2.559995117,0.072898187,0.019599829,3.168422815,1.587605383,-0.059997559,1.519996643
2060,5/27/2022,114.1999969,115.3000031,112.8499985,115.0699997,41,42.22999954,41,42.22999954,0.870002747,1.229999542,0.756904779,1.512898874,11.5599585,2.890002594,0.003599707,2.310389795,0.409608984,2.559995117,0.072898187,0.019599829,3.399993896,1.700000763
2061,5/31/2022,114.9599991,119.9800034,114.1500015,114.6699982,40.70999908,42.45000076,40.58000183,41.68999863,-0.290000916,0.979999542,0.084100531,0.960399103,0.756904779,1.512898874,11.5599585,2.890002594,0.003599707,2.310389795,0.409608984,2.559995117,0.870002747,1.229999542
2062,6/1/2022,115.4000015,117.8700027,114.5800018,115.2600021,42.13000107,42.29999924,39.22999954,39.54000092,-0.13999939,-2.590000153,0.019599829,6.70810079,0.084100531,0.960399103,0.756904779,1.512898874,11.5599585,2.890002594,0.003599707,2.310389795,-0.290000916,0.979999542
2063,6/2/2022,114.8000031,117.7699966,111.1999969,116.8700027,39.40000153,40.29000092,39.22000122,39.99000168,2.069999695,0.590000153,4.284898737,0.34810018,0.019599829,6.70810079,0.084100531,0.960399103,0.756904779,1.512898874,11.5599585,2.890002594,-0.13999939,-2.590000153
2064,6/3/2022,117.5500031,120.4599991,115.2300034,118.8700027,39.20000076,39.41999817,38.06000137,38.54000092,1.319999695,-0.659999847,1.742399194,0.435599799,4.284898737,0.34810018,0.019599829,6.70810079,0.084100531,0.960399103,0.756904779,1.512898874,2.069999695,0.590000153
2065,6/6/2022,120.8199997,120.9899979,117.6299973,118.5,39,39.29000092,38.31000137,39,-2.319999695,0,5.382398584,0,1.742399194,0.435599799,4.284898737,0.34810018,0.019599829,6.70810079,0.084100531,0.960399103,1.319999695,-0.659999847
2066,6/7/2022,119.0999985,120.3600006,117.1399994,119.4100037,38.36999893,39.79000092,38.25,39.74000168,0.310005188,1.370002747,0.096103217,1.876907526,5.382398584,0,1.742399194,0.435599799,4.284898737,0.34810018,0.019599829,6.70810079,-2.319999695,0
2067,6/8/2022,119.7900009,123.1800003,119.3000031,122.1100006,38.84000015,39.52999878,38.16999817,38.22000122,2.319999695,-0.619998932,5.382398584,0.384398676,0.096103217,1.876907526,5.382398584,0,1.742399194,0.435599799,4.284898737,0.34810018,0.310005188,1.370002747
2068,6/9/2022,122.4300003,122.7200012,120.7900009,121.5100021,38.09999847,38.20999908,36.70999908,36.75,-0.919998169,-1.349998474,0.846396631,1.82249588,5.382398584,0.384398676,0.096103217,1.876907526,5.382398584,0,1.742399194,0.435599799,2.319999695,-0.619998932
2069,6/10/2022,121.4599991,122.75,118.3300018,120.6699982,36,37.09999847,35,35.11999893,-0.790000916,-0.880001068,0.624101447,0.77440188,0.846396631,1.82249588,5.382398584,0.384398676,0.096103217,1.876907526,5.382398584,0,-0.919998169,-1.349998474
2070,6/13/2022,120.1900024,122.25,117.4700012,120.9300003,34,34.09999847,32.00999832,32.20999908,0.739997864,-1.790000916,0.547596838,3.204103278,0.624101447,0.77440188,0.846396631,1.82249588,5.382398584,0.384398676,0.096103217,1.876907526,-0.790000916,-0.880001068
2071,6/14/2022,121.0899963,123.6800003,116.6200027,118.9300003,32.59999847,32.77000046,30.86000061,31.37999916,-2.159996033,-1.219999313,4.665582861,1.488398325,0.547596838,3.204103278,0.624101447,0.77440188,0.846396631,1.82249588,5.382398584,0.384398676,0.739997864,-1.790000916
2072,6/15/2022,119.0699997,119.6100006,114.5999985,115.3099976,32.02000046,32.74000168,31.35000038,31.95999908,-3.760002136,-0.060001373,14.13761606,0.003600165,4.665582861,1.488398325,0.547596838,3.204103278,0.624101447,0.77440188,0.846396631,1.82249588,-2.159996033,-1.219999313
2073,6/16/2022,115.9800034,118.0800018,112.3099976,117.5899963,30.67000008,30.87999916,29.20999908,29.57999992,1.609992981,-1.090000153,2.592077399,1.188100333,14.13761606,0.003600165,4.665582861,1.488398325,0.547596838,3.204103278,0.624101447,0.77440188,-3.760002136,-0.060001373
2074,6/17/2022,117.0800018,118.9700012,108.25,109.5599976,29.71999931,30.47999954,28.76000023,30.26000023,-7.520004272,0.540000916,56.55046426,0.291600989,2.592077399,1.188100333,14.13761606,0.003600165,4.665582861,1.488398325,0.547596838,3.204103278,1.609992981,-1.090000153
2075,6/21/2022,110.5800018,112.4700012,108.7200012,110.6500015,30.79999924,30.95999908,29.76000023,30.04999924,0.069999695,-0.75,0.004899957,0.5625,56.55046426,0.291600989,2.592077399,1.188100333,14.13761606,0.003600165,4.665582861,1.488398325,-7.520004272,0.540000916
2076,6/22/2022,109.5400009,109.7600021,101.5299988,106.1900024,29.92000008,30.48999977,29.60000038,30,-3.349998474,0.079999924,11.22248978,0.006399988,0.004899957,0.5625,56.55046426,0.291600989,2.592077399,1.188100333,14.13761606,0.003600165,0.069999695,-0.75
2077,6/23/2022,104.4199982,107.0500031,102.3199997,104.2699966,29.88999939,30.12000084,28.79000092,29.55999947,-0.150001526,-0.329999924,0.022500458,0.10889995,11.22248978,0.006399988,0.004899957,0.5625,56.55046426,0.291600989,2.592077399,1.188100333,-3.349998474,0.079999924
2078,6/24/2022,103.9899979,108.5800018,103.6399994,107.6200027,29.52000046,31.29000092,29.52000046,31.20000076,3.630004883,1.680000305,13.17693545,2.822401025,0.022500458,0.10889995,11.22248978,0.006399988,0.004899957,0.5625,56.55046426,0.291600989,-0.150001526,-0.329999924
2079,6/27/2022,107.2200012,110.5400009,105.5999985,109.5699997,31.32999992,31.39999962,30.34000015,30.44000053,2.349998474,-0.88999939,5.522492828,0.792098914,13.17693545,2.822401025,0.022500458,0.10889995,11.22248978,0.006399988,0.004899957,0.5625,3.630004883,1.680000305
2080,6/28/2022,110.1800003,112.2200012,109.6200027,111.7600021,31,32.24000168,30.28000069,30.32999992,1.580001831,-0.670000076,2.496405786,0.448900102,5.522492828,0.792098914,13.17693545,2.822401025,0.022500458,0.10889995,11.22248978,0.006399988,2.349998474,-0.88999939
2081,6/29/2022,111.8600006,114.0500031,109.2200012,109.7799988,29.96999931,30.01000023,29.20999908,29.63999939,-2.080001831,-0.329999924,4.326407617,0.10889995,2.496405786,0.448900102,5.522492828,0.792098914,13.17693545,2.822401025,0.022500458,0.10889995,1.580001831,-0.670000076
2082,6/30/2022,109.6999969,110.4499969,105.0999985,105.7600021,28.92000008,29.21999931,28.10000038,28.96999931,-3.939994812,0.049999237,15.52355912,0.002499924,4.326407617,0.10889995,2.496405786,0.448900102,5.522492828,0.792098914,13.17693545,2.822401025,-2.080001831,-0.329999924
2083,7/1/2022,106.0100021,109.3399963,104.5599976,108.4300003,29.22999954,29.72999954,28.67000008,29.52000046,2.419998169,0.290000916,5.856391138,0.084100531,15.52355912,0.002499924,4.326407617,0.10889995,2.496405786,0.448900102,5.522492828,0.792098914,-3.939994812,0.049999237
2084,7/5/2022,108.8000031,111.4499969,97.43000031,99.5,28.62000084,29.82999992,28.13999939,29.81999969,-9.300003052,1.199998856,86.49005676,1.439997253,5.856391138,0.084100531,15.52355912,0.002499924,4.326407617,0.10889995,2.496405786,0.448900102,2.419998169,0.290000916
2085,7/6/2022,100.3600006,102.1399994,95.09999847,98.52999878,29.55999947,30.20000076,29.18000031,29.53000069,-1.830001831,-0.029998779,3.348906702,0.000899927,86.49005676,1.439997253,5.856391138,0.084100531,15.52355912,0.002499924,4.326407617,0.10889995,-9.300003052,1.199998856
2086,7/7/2022,98.22000122,104.4800034,96.56999969,102.7300034,29.87999916,30.20000076,29.43000031,29.90999985,4.510002136,0.030000687,20.34011927,0.000900041,3.348906702,0.000899927,86.49005676,1.439997253,5.856391138,0.084100531,15.52355912,0.002499924,-1.830001831,-0.029998779
